Collection Name,Title,Part,Name,Name URI,Resource Type,Resource Type URI,Genre,Genre URI,Place Created,Publisher,Date Issued,Date Created,Edition,Issuance,Frequency,Language Term,Language Term URI,Language Term Type,Extent,Physical Description Note,Form#1,Form URI#1,Form#2,FormURI#2,Abstract,Table of Contents,Note,Note Type,Subject Topic#1,Subject Topic URI#1,Subject Topic#2,Subject Topic URI#2,Subject Topic#3,Subject Topic URI#3,Subject Topic#4,Subject Topic URI#4,Subject Topic#5,Subject Topic URI#5,Subject Name#1,Subject Name URI#1,Subject Name#2,Subject Name URI#2,Subject Name#3,Subject Name URI#3,Subject Geographic,Subject Geographic URI,Subject Temporal,Subject Temporal URI,Subject Title,Subject Title URI,Subject Genre,Subject Genre URI,Identifier,Identifier LUNA,Identifier ARK,Physical Location,Physical Location Type,Shelf Locator,Related Item,Related Item Type,Related Item Identifier,Related Item Location,Date Captured,Internet Media Type,Digital Origin,Access Condition,Access Condition URI
CU Chicanx History Collection,Voicemail message left by UMAS to James Corbridge,,UMAS (Organization),http://id.worldcat.org/fast/626784,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,,,,1974-05-20,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,2 pages,,memorandums,http://vocab.getty.edu/page/aat/300026906,notes (documents),http://vocab.getty.edu/page/aat/300027200,Memo to Chancellor James Corbridge from members of the United Mexican American Students (UMAS) student organization. A copy of original memo was given to Lieutenant Dave Evans of the University of Colorado Police Department.  A copy was also given to President Frederick P. Thieme.,,,,Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Discrimination in education,http://id.worldcat.org/fast/895037,Student movements,http://id.worldcat.org/fast/1135954,,,,,"Corbridge, James N.",http://id.loc.gov/authorities/names/n89646514,"Evans, Dave",local,"Thieme, Frederick P.",local,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,,,,narv_chicanxHistory_VCAA_UMAS_015.pdf,,,"University of Colorado Boulder. Special Collections, Archives & Preservation",,COU:3673,,,,,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Chicanx History Collection,Letter from Peter Garcia to James Corbridge,,"Garcia, Peter E.",local,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,,,,1974-07-03,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,2 pages,,correspondence,http://vocab.getty.edu/page/aat/300026877,,,Letter to Vice President Corbridge; re: recommendations of UMAS Inquiry Board. The letter expresses a desire to expand the UMAS Inquiry Board to discuss UMAS-EOP restructuring.,,,,Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Discrimination in education,http://id.worldcat.org/fast/895037,Student movements,http://id.worldcat.org/fast/1135954,,,,,"Corbridge, James N.",http://id.loc.gov/authorities/names/n89646514,UMAS (Organization),http://id.worldcat.org/fast/626784,,,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,,,,narv_chicanxHistory_VCAA_UMAS_012.pdf,,,"University of Colorado Boulder. Special Collections, Archives & Preservation",,COU:3673,,,,,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Chicanx History Collection,Letter from Daniel Martinez to James Corbridge,,"Martinez, Daniel",local,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,,,,1974-05-31,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 pages,,correspondence,http://vocab.getty.edu/page/aat/300026877,,,Letter to Vice President Corbridge asking for intervention regarding a dispute between EOP administration and UMAS students.,,,,Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Discrimination in education,http://id.worldcat.org/fast/895037,Student movements,http://id.worldcat.org/fast/1135954,,,,,"Corbridge, James N.",http://id.loc.gov/authorities/names/n89646514,UMAS (Organization),http://id.worldcat.org/fast/626784,"University of Colorado, Boulder. Educational Opportunity Program",local,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,,,,narv_chicanxHistory_VCAA_UMAS_013.pdf,,,"University of Colorado Boulder. Special Collections, Archives & Preservation",,COU:3673,,,,,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Chicanx History Collection,Report regarding seige of TB-1 from student protestors,,[UMAS (Organization)],http://id.worldcat.org/fast/626784,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,,,,Circa 1974,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,4 pages,,reports,http://vocab.getty.edu/page/aat/300027267,correspondence,http://vocab.getty.edu/page/aat/300026877,"Unidentified report, written from the side of the protestors, explaining the lead up to the occupation of TB-1. The report states, ""The UMAS-EOP administrative offices in TB-1 were taken over by Chicano students six days ago and after two days of negotiations, the administration has walked out.""",,,,Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Discrimination in education,http://id.worldcat.org/fast/895037,Student movements,http://id.worldcat.org/fast/1135954,Student aid,http://id.worldcat.org/fast/1432104,Universities and colleges--Finance,http://id.worldcat.org/fast/1161770,"Franco, Joe",local,"Acosta, Paul",local,,,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,,,,narv_chicanxHistory_VCAA_UMAS_009.pdf,,,"University of Colorado Boulder. Special Collections, Archives & Preservation",,COU:3673,,,,,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Chicanx History Collection,Handwritten list,,[UMAS (Organization)],http://id.worldcat.org/fast/626784,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,,,,Circa 1974,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 pages,,negotiation,http://vocab.getty.edu/page/aat/300137556,checklists,http://vocab.getty.edu/page/aat/300027123,"Photocopy of a hand-written note, possibly a list of negotiation terms from TB-1 protestors.",,,,Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Discrimination in education,http://id.worldcat.org/fast/895037,Student movements,http://id.worldcat.org/fast/1135954,,,,,,,,,,,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,,,,narv_chicanxHistory_VCAA_UMAS_005.pdf,,,"University of Colorado Boulder. Special Collections, Archives & Preservation",,COU:3673,,,,,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Chicanx History Collection,Letter from James Corbridge to Pete Garcia,,"Corbridge, James N.",http://id.loc.gov/authorities/names/n89646514,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,,,,1974-05-31,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 pages,,correspondence,http://vocab.getty.edu/page/aat/300026877,negotiation,http://vocab.getty.edu/page/aat/300137556,"To Pete Garcia (Chariman of Inquiry Board); re: ""UMAS Inquiry Board."" Corbridge explains his position in negotiations with students in TB-1.",,,,Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Discrimination in education,http://id.worldcat.org/fast/895037,Student movements,http://id.worldcat.org/fast/1135954,,,,,"Garcia, Pete",local,UMAS (Organization),http://id.worldcat.org/fast/626784,,,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,,,,narv_chicanxHistory_VCAA_UMAS_003.pdf,,,"University of Colorado Boulder. Special Collections, Archives & Preservation",,COU:3673,,,,,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Chicanx History Collection,Up-to-date summary of negotiations,,[UMAS (Organization)],http://id.worldcat.org/fast/626784,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,,,,1974-05-22,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,5 pages,,negotiation,http://vocab.getty.edu/page/aat/300137556,guidelines,http://vocab.getty.edu/page/aat/300027029,Up-to-date summary of negotiations regarding the students at TB-1 and Joe Franco and Paul Acosta.,,,,Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Discrimination in education,http://id.worldcat.org/fast/895037,Student movements,http://id.worldcat.org/fast/1135954,,,,,"Ramirez, Albert",local,"Franco, Joe",local,"Acosta, Paul",local,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,,,,narv_chicanxHistory_VCAA_UMAS_004.pdf,,,"University of Colorado Boulder. Special Collections, Archives & Preservation",,COU:3673,,,,,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Chicanx History Collection,Stated conditions before occupation of TB #1,,[UMAS (Organization)],http://id.worldcat.org/fast/626784,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,,,,1974-05-29,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,3 pages,,guidelines,http://vocab.getty.edu/page/aat/300027029,negotiation,http://vocab.getty.edu/page/aat/300137556,"A document that outlines demands of protesters and states, ""Before the occupation of TB #1 Ends, Five conditions must take place simultaneously:"" and continues to list the conditions.",,,,Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Discrimination in education,http://id.worldcat.org/fast/895037,Student movements,http://id.worldcat.org/fast/1135954,,,,,"Corbridge, James N.",http://id.loc.gov/authorities/names/n89646514,"Franco, Joe",local,"Acosta, Paul",local,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,,,,narv_chicanxHistory_VCAA_UMAS_001.pdf,,,"University of Colorado Boulder. Special Collections, Archives & Preservation",,COU:3673,,,,,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Chicanx History Collection,Revised budget 1541-01; deficit from operations 1541-02,,"Acosta, Paul",local,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,,,,1973-11-09,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,3 pages,,financial records,http://vocab.getty.edu/page/aat/300027473,financial statements,http://vocab.getty.edu/page/aat/300045075,"Memo to Vice President Corbridge; re: Revised budget. The document explains overexpenditure in the Summer 1973 program and how they under-budgeted for the number of students requesting compensation for books. It also includes a memo from Jim Patton to Paul Acosta on November 8th, 1973.",,,,Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Student aid,http://id.worldcat.org/fast/1432104,Universities and colleges--Finance,http://id.worldcat.org/fast/1161770,,,,,"Franco, Joe",local,"Corbridge, James N.",http://id.loc.gov/authorities/names/n89646514,"University of Colorado, Boulder. Educational Opportunity Program",local,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,,,,narv_chicanxHistory_VCAA_EOP_004.pdf,,,"University of Colorado Boulder. Special Collections, Archives & Preservation",,COU:3673,,,,,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Chicanx History Collection,1973 EOP budget requests vs. suggested planning parameters,,"Harpel, Richard",local,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,Records (Documents),http://id.loc.gov/authorities/genreForms/gf2014026163,,,,1973-04-16,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,6 pages,,financial records,http://vocab.getty.edu/page/aat/300027473,financial statements,http://vocab.getty.edu/page/aat/300045075,"Memo; re: ""1973 EOP Budget Requests vs. Suggested Planning Parameters."" Outlines funds requested by UMAS (as well as BEP, MAP, ""Asians,"" and ""Indians""). The document shows how requests exceeded budgeted expectations for instruction support, tutoring, non-instructional programs, and adminsitration. UMAS estimated 300 enrollment in the summer, though Student Affairs expected 200. UMAS requests funding for addtional course offerings, academic advisors, grad students, and social events. ",,,,Minorities--Education (Higher),http://id.worldcat.org/fast/1023138,Student aid,http://id.worldcat.org/fast/1432104,Universities and colleges--Finance,http://id.worldcat.org/fast/1161770,,,,,"Wong, John",local,"Corbridge, James N.",http://id.loc.gov/authorities/names/n89646514,"University of Colorado, Boulder. Educational Opportunity Program",local,"University of Colorado Boulder (Boulder, Colorado, United States, North America) (school)",GNIS: 178650,Nineteen seventies,http://id.loc.gov/authorities/subjects/sh96005520,Los Seis de Boulder,,,,narv_chicanxHistory_VCAA_EOP_001.pdf,,,"University of Colorado Boulder. Special Collections, Archives & Preservation",,COU:3673,,,,,2021,application/pdf,reformatted digital,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
